fecha,hora,p_marginal,comEnergia,cPerdidas,cCongestion
2022-09-04,11.5,6134.056555555555,6146.38375,-12.328458333333334,0.0
2022-09-05,11.5,6116.863597222222,6126.681666666666,-9.817833333333333,0.0
2022-09-06,11.5,5745.581708333333,5791.67375,-46.092555555555556,0.0
2022-09-07,11.5,5522.231138888888,5580.94375,-58.71358333333333,0.0
2022-09-08,11.5,3596.9057222222223,3649.3320833333337,-52.42633333333333,0.0
2022-09-09,11.5,3861.7344027777776,3948.7316666666666,-86.99627777777778,0.0
2022-09-10,11.5,5647.2844444444445,5728.539583333333,-81.25544444444444,0.0
2022-09-11,11.5,5822.109083333334,5845.4975,-23.3885,0.0
2022-09-12,11.5,6122.529625,6094.57625,27.951527777777777,0.0
2022-09-13,11.5,6058.546249999999,6062.155,-3.6088055555555556,0.0
2022-09-14,11.5,5946.145236111111,5995.230833333334,-49.086388888888884,0.0
2022-09-15,11.5,6099.292541666667,6115.214166666667,-15.921555555555557,0.0
2022-09-16,11.5,6012.6442916666665,6028.163333333333,-16.885055555555557,1.3664999999999998
2022-09-17,11.5,6091.118319444445,6108.109166666666,-16.990861111111112,0.0
2022-09-18,11.5,6022.796166666667,6041.835833333333,-19.03959722222222,0.0
2022-09-19,11.5,6186.855611111111,6195.232083333332,-8.376222222222221,0.0
2022-09-20,11.5,6067.448583333334,6065.955833333333,1.4929722222222226,0.0
2022-09-21,11.5,6084.493277777778,6085.576666666667,-1.0831527777777779,0.0
2022-09-22,11.5,6044.999236111112,6033.19,11.809972222222223,0.0
2022-09-23,11.5,6008.627541666667,6031.117499999999,-22.48986111111111,0.0
2022-09-24,11.5,6055.243291666667,6086.84,-31.594638888888888,0.0
2022-09-25,11.5,6013.768027777778,6040.677083333333,-26.90938888888889,0.0
2022-09-26,11.5,6397.174555555555,6395.100416666666,2.073694444444444,0.0
2022-09-27,11.5,6383.43875,6412.254999999999,-28.815833333333334,0.0
2022-09-28,11.5,6381.426930555555,6403.269166666666,-21.841722222222224,0.0
2022-09-29,11.5,6479.146125,6503.585416666667,-24.438416666666665,0.0
2022-09-30,11.5,6303.519486111111,6328.488333333333,-24.969375,0.0
2022-10-01,11.5,6358.401222222222,6389.5725,-31.17275,0.0
2022-10-02,11.5,6066.953861111111,6118.310416666666,-51.35725,0.0
